t,x,y
4.991666667E0,5.648797209E2,7.966263370E1
5.000000000E0,5.523377635E2,8.008049640E1
5.008333333E0,5.398260330E2,8.005970255E1
5.016666667E0,5.272880254E2,8.069198160E1
5.025000000E0,5.149021462E2,8.100747325E1
5.033333333E0,5.028947756E2,8.127463601E1
5.041666667E0,4.903446041E2,8.205804292E1
5.050000000E0,4.781510809E2,8.236988152E1
5.058333333E0,4.654513493E2,8.291168822E1
5.066666667E0,4.536940168E2,8.334703120E1
5.075000000E0,4.416309700E2,8.440605480E1
5.083333333E0,4.301838943E2,8.506858740E1
5.091666667E0,4.185163331E2,8.529430392E1
5.100000000E0,4.069978066E2,8.618162212E1
5.108333333E0,3.955254984E2,8.621030049E1
5.116666667E0,3.842903906E2,8.678224557E1
5.125000000E0,3.730930076E2,8.737571366E1
5.133333333E0,3.623161107E2,8.780816189E1
5.141666667E0,3.507163460E2,8.867157214E1
5.150000000E0,3.394182377E2,8.940421608E1
5.158333333E0,3.288137780E2,9.008702655E1
5.166666667E0,3.179507270E2,9.074287814E1
5.175000000E0,3.078960557E2,9.175212181E1
5.183333333E0,2.976602028E2,9.248863003E1
5.191666667E0,2.878803434E2,9.301035394E1
5.200000000E0,2.777108225E2,9.416552986E1
5.208333333E0,2.678237690E2,9.486032493E1
5.216666667E0,2.589423216E2,9.568598930E1
5.225000000E0,2.493016553E2,9.592648603E1
5.233333333E0,2.410530380E2,9.703293917E1
5.241666667E0,2.322383343E2,9.741600786E1
5.250000000E0,2.234060463E2,9.837249202E1
5.258333333E0,2.146937468E2,9.939045638E1
5.266666667E0,2.062610370E2,1.004077921E2
5.275000000E0,1.989728301E2,1.007115914E2
5.283333333E0,1.904464377E2,1.018285941E2
5.291666667E0,1.824626026E2,1.023168091E2
5.300000000E0,1.758822460E2,1.031776000E2
5.308333333E0,1.666093048E2,1.043879534E2
5.316666667E0,1.601717208E2,1.044597155E2
5.325000000E0,1.532922075E2,1.054088924E2
5.333333333E0,1.468388963E2,1.059725078E2
5.341666667E0,1.399879654E2,1.066743803E2
5.350000000E0,1.340724522E2,1.071170040E2
5.358333333E0,1.282336580E2,1.080136611E2
5.366666667E0,1.236756040E2,1.084919423E2
5.375000000E0,1.180442535E2,1.090358972E2
5.383333333E0,1.136202979E2,1.095029809E2
5.391666667E0,1.088385368E2,1.100673069E2
5.400000000E0,1.038488462E2,1.102858936E2
5.408333333E0,9.980667912E1,1.111310546E2
5.416666667E0,9.605126854E1,1.114636582E2
5.425000000E0,9.168191764E1,1.123003480E2
5.433333333E0,8.822233531E1,1.126558605E2
5.441666667E0,8.422887487E1,1.125817742E2
5.450000000E0,8.139716315E1,1.131820280E2
5.458333333E0,7.873121459E1,1.132328967E2
5.466666667E0,7.625143258E1,1.133341656E2
5.475000000E0,7.419011956E1,1.133234464E2
5.483333333E0,7.251978622E1,1.132278671E2
5.491666667E0,7.084238940E1,1.136247213E2
5.500000000E0,6.927081500E1,1.144019323E2
5.508333333E0,6.873726188E1,1.139209067E2
5.516666667E0,6.787459414E1,1.139015277E2
5.525000000E0,6.705557893E1,1.138178769E2
5.533333333E0,6.688541693E1,1.140701166E2
5.541666667E0,6.662818337E1,1.136766958E2
5.550000000E0,6.728650323E1,1.133390209E2
5.558333333E0,6.796247364E1,1.131561066E2
5.566666667E0,6.947833967E1,1.130703044E2
5.575000000E0,7.065951075E1,1.124473189E2
5.583333333E0,7.160195481E1,1.122700802E2
5.591666667E0,7.353081756E1,1.120387761E2
5.600000000E0,7.543589244E1,1.114901782E2
5.608333333E0,7.739857322E1,1.108970373E2
5.616666667E0,8.015491416E1,1.112692104E2
5.625000000E0,8.215284993E1,1.107921802E2
5.633333333E0,8.522523119E1,1.100965652E2
5.641666667E0,8.830394019E1,1.099042505E2
5.650000000E0,9.182002264E1,1.097612249E2
5.658333333E0,9.584025760E1,1.091305928E2
5.666666667E0,9.936974620E1,1.085262813E2
5.675000000E0,1.039919446E2,1.078596565E2
5.683333333E0,1.087107440E2,1.077927175E2
5.691666667E0,1.140586712E2,1.068474865E2
5.700000000E0,1.189691677E2,1.064031926E2
5.708333333E0,1.241716241E2,1.059651047E2
5.716666667E0,1.301950608E2,1.050069160E2
5.725000000E0,1.362103704E2,1.043325205E2
5.733333333E0,1.421631813E2,1.040397021E2
5.741666667E0,1.482565223E2,1.029745175E2
5.750000000E0,1.547987133E2,1.020559687E2
5.758333333E0,1.621074473E2,1.025191898E2
5.766666667E0,1.685953704E2,1.013261151E2
5.775000000E0,1.763572291E2,1.011168467E2
5.783333333E0,1.827837378E2,1.009985140E2
5.791666667E0,1.909631493E2,1.000283451E2
5.800000000E0,1.987015557E2,9.958377540E1
5.808333333E0,2.069161440E2,9.817149012E1
5.816666667E0,2.150417845E2,9.740095417E1
5.825000000E0,2.243271770E2,9.657203640E1
5.833333333E0,2.324181903E2,9.636981809E1
5.841666667E0,2.412323990E2,9.456422280E1
5.850000000E0,2.510254437E2,9.443669540E1
5.858333333E0,2.604059811E2,9.294697997E1
5.866666667E0,2.694749156E2,9.148341040E1
5.875000000E0,2.788635377E2,9.128907418E1
5.883333333E0,2.880474417E2,9.114232536E1
5.891666667E0,2.972648330E2,9.037641688E1
5.900000000E0,3.073280877E2,8.971363109E1
5.908333333E0,3.172303544E2,8.926925246E1
5.916666667E0,3.273000920E2,8.832118936E1
5.925000000E0,3.374650995E2,8.827366152E1
5.933333333E0,3.483430172E2,8.705808666E1
5.941666667E0,3.593346673E2,8.576517290E1
5.950000000E0,3.708244152E2,8.552593840E1
5.958333333E0,3.818316639E2,8.415333829E1
5.966666667E0,3.936306163E2,8.308892185E1
5.975000000E0,4.054325291E2,8.226140776E1
5.983333333E0,4.168589351E2,8.123605148E1
5.991666667E0,4.287984958E2,8.024727939E1
6.000000000E0,4.402860673E2,7.956215691E1
6.008333333E0,4.522657033E2,7.810915570E1
6.016666667E0,4.639525858E2,7.803182478E1
6.025000000E0,4.756532394E2,7.707618318E1
6.033333333E0,4.878527504E2,7.662363058E1
6.041666667E0,4.997557750E2,7.607172803E1
6.050000000E0,5.118966751E2,7.584308760E1
6.058333333E0,5.240665382E2,7.508370667E1
6.066666667E0,5.352937766E2,7.605678068E1
6.075000000E0,5.474493394E2,7.495548610E1
6.083333333E0,5.594190877E2,7.547994905E1
6.091666667E0,5.721580467E2,7.489496242E1
6.100000000E0,5.840147745E2,7.548670574E1
6.108333333E0,5.961554191E2,7.492766359E1
6.116666667E0,6.078403160E2,7.511048476E1
6.125000000E0,6.222475864E2,7.283077498E1
6.133333333E0,6.326820121E2,7.328888080E1
6.141666667E0,6.443397512E2,7.398369825E1
6.150000000E0,6.564514605E2,7.408223826E1
6.158333333E0,6.685346916E2,7.430987138E1
6.166666667E0,6.807690260E2,7.455589669E1
6.175000000E0,6.925359723E2,7.442331946E1
6.183333333E0,7.042286803E2,7.487293562E1
6.191666667E0,7.163553089E2,7.673809206E1
6.200000000E0,7.277698783E2,7.699827797E1
6.208333333E0,7.401942067E2,7.683452603E1
6.216666667E0,7.505235844E2,7.895893003E1
6.225000000E0,7.624999337E2,7.911791969E1
6.233333333E0,7.743088132E2,7.914295284E1
6.241666667E0,7.861366510E2,7.855611014E1
6.250000000E0,7.983781632E2,7.756167315E1
6.258333333E0,8.101930442E2,7.880888754E1
6.266666667E0,8.205096661E2,7.982158575E1
6.275000000E0,8.322329193E2,8.022020070E1
6.283333333E0,8.422570383E2,8.149462560E1
6.291666667E0,8.524039262E2,8.278517536E1
6.300000000E0,8.626553968E2,8.360887120E1
6.308333333E0,8.740890832E2,8.352648807E1
6.316666667E0,8.842024760E2,8.434762931E1
6.325000000E0,8.940113651E2,8.535074322E1
6.333333333E0,9.038522226E2,8.586129156E1
6.341666667E0,9.137450561E2,8.594365323E1
6.350000000E0,9.236270456E2,8.721386243E1
6.358333333E0,9.329187190E2,8.844019458E1
6.366666667E0,9.422051395E2,8.916241014E1
6.375000000E0,9.501946149E2,9.005460874E1
6.383333333E0,9.598376187E2,8.958011688E1
6.391666667E0,9.676866717E2,9.203030146E1
6.400000000E0,9.759545456E2,9.257170349E1
6.408333333E0,9.837638766E2,9.358072790E1
6.416666667E0,9.918252478E2,9.223215315E1
6.425000000E0,9.996803601E2,9.355325582E1
6.433333333E0,1.005852654E3,9.480374165E1
6.441666667E0,1.012917380E3,9.560989564E1
6.450000000E0,1.018848461E3,9.626357866E1
6.458333333E0,1.024818332E3,9.681660350E1
6.466666667E0,1.030783993E3,9.725821106E1
6.475000000E0,1.036410334E3,9.710960763E1
6.483333333E0,1.041651860E3,9.791804877E1
6.491666667E0,1.045670131E3,9.872711534E1
6.500000000E0,1.050680491E3,9.941609381E1
6.508333333E0,1.054822338E3,1.001801208E2
6.516666667E0,1.058677748E3,1.006197438E2
6.525000000E0,1.062539379E3,1.006011967E2
6.533333333E0,1.066481103E3,1.008947143E2
6.541666667E0,1.069497940E3,1.013213736E2
6.550000000E0,1.072679758E3,1.015396992E2
6.558333333E0,1.074714878E3,1.023447553E2
6.566666667E0,1.076722985E3,1.024454686E2
6.575000000E0,1.078627601E3,1.028070245E2
6.583333333E0,1.080471648E3,1.023110309E2
6.591666667E0,1.081616111E3,1.027528815E2
6.600000000E0,1.082532664E3,1.027513884E2
6.608333333E0,1.083190526E3,1.026812943E2
6.616666667E0,1.083708491E3,1.030034412E2
6.625000000E0,1.083590544E3,1.029394861E2
6.633333333E0,1.083559551E3,1.029444464E2
6.641666667E0,1.083161936E3,1.025848528E2
6.650000000E0,1.082549632E3,1.028776219E2
6.658333333E0,1.081575707E3,1.028731431E2
6.666666667E0,1.079495509E3,1.036410238E2
6.675000000E0,1.077459522E3,1.034364365E2
6.683333333E0,1.075635455E3,1.035883736E2
6.691666667E0,1.073470920E3,1.025155350E2
6.700000000E0,1.070248233E3,1.026907998E2
6.708333333E0,1.067578247E3,1.025248464E2
6.716666667E0,1.064300285E3,1.025506227E2
6.725000000E0,1.060439763E3,1.025717056E2
6.733333333E0,1.056535560E3,1.024495620E2
6.741666667E0,1.051655263E3,1.023019644E2
6.750000000E0,1.047228271E3,1.018031069E2
6.758333333E0,1.042052070E3,1.019821891E2
6.766666667E0,1.036579987E3,1.014289842E2
6.775000000E0,1.030694938E3,1.012157329E2
6.783333333E0,1.024500499E3,1.007228781E2
6.791666667E0,1.018414301E3,9.926567679E1
6.800000000E0,1.011575089E3,9.943273951E1
6.808333333E0,1.004035102E3,9.912786048E1
6.816666667E0,9.969626097E2,9.898664764E1
6.825000000E0,9.896866557E2,9.840264897E1
6.833333333E0,9.816904765E2,9.780625214E1
6.841666667E0,9.738416361E2,9.727425860E1
6.850000000E0,9.656381629E2,9.667691648E1
6.858333333E0,9.639075620E2,8.860468551E1
6.866666667E0,9.553180116E2,8.855191145E1
6.875000000E0,9.468213154E2,8.767385456E1
6.883333333E0,9.371986621E2,8.746407659E1
6.891666667E0,9.280467101E2,8.701331548E1
6.900000000E0,9.203417019E2,8.456800527E1
6.908333333E0,9.124785353E2,8.260034843E1
6.916666667E0,8.963353699E2,8.769395269E1
6.925000000E0,8.881484442E2,8.494356343E1
6.933333333E0,8.782032695E2,8.443996872E1
6.941666667E0,8.680084524E2,8.365408189E1
6.950000000E0,8.581257625E2,8.316720540E1
6.958333333E0,8.476707611E2,8.301121355E1
6.966666667E0,8.366738427E2,8.264504164E1
6.975000000E0,8.259543007E2,8.175050885E1
6.983333333E0,8.157089874E2,8.149586781E1
6.991666667E0,8.023238053E2,8.275051715E1
7.000000000E0,7.909470780E2,8.206223467E1
7.008333333E0,7.801999957E2,8.164759457E1
7.016666667E0,7.662959569E2,8.318023235E1
7.025000000E0,7.569473321E2,8.027735946E1
7.033333333E0,7.456963525E2,7.997350819E1
7.041666667E0,7.338691845E2,7.906653542E1
7.050000000E0,7.340986694E2,7.914041323E1
7.058333333E0,7.224150837E2,7.881011005E1
7.066666667E0,7.105223557E2,7.829154914E1
7.075000000E0,6.971303052E2,7.926872586E1
7.083333333E0,6.849851989E2,7.866173652E1
7.091666667E0,6.733285930E2,7.832869927E1
7.100000000E0,6.614153812E2,7.775310783E1
7.108333333E0,6.491149438E2,7.886944338E1
7.116666667E0,6.371336470E2,7.837963102E1
7.125000000E0,6.234114318E2,7.989153489E1
7.133333333E0,6.134176791E2,7.750121132E1
7.141666667E0,5.990888431E2,7.939110224E1
7.150000000E0,5.870277259E2,7.877890304E1
7.158333333E0,5.747003344E2,7.902473116E1
7.166666667E0,5.626951229E2,7.830589152E1
7.175000000E0,5.489449167E2,7.976675623E1
7.183333333E0,5.370951310E2,7.946713538E1
7.191666667E0,5.250462957E2,7.986151623E1
7.200000000E0,5.130668333E2,8.026120274E1
7.208333333E0,5.009772709E2,8.048656760E1
7.216666667E0,4.889660610E2,8.108841015E1
7.225000000E0,4.767528549E2,8.123072012E1
7.233333333E0,4.648955116E2,8.192822148E1
7.241666667E0,4.527201046E2,8.324296400E1
7.250000000E0,4.363583130E2,8.816112720E1
7.258333333E0,4.265489064E2,8.691040261E1
7.266666667E0,4.124837006E2,9.022332354E1
7.275000000E0,4.021043666E2,8.929817075E1
7.283333333E0,3.901763658E2,9.089913301E1
7.291666667E0,3.782567104E2,9.239166665E1
7.300000000E0,3.679246962E2,9.271377355E1
7.308333333E0,3.570073286E2,9.334659800E1
7.316666667E0,3.461921701E2,9.412976825E1
7.325000000E0,3.350475147E2,9.533952777E1
7.333333333E0,3.235553951E2,9.631458485E1
7.341666667E0,3.128282951E2,9.807540587E1
7.350000000E0,3.025709819E2,9.835515366E1
7.358333333E0,2.921861350E2,1.003896063E2
7.366666667E0,2.813106096E2,1.011270106E2
7.375000000E0,2.715115351E2,1.022846224E2
7.383333333E0,2.611416185E2,1.031173917E2
7.391666667E0,2.515179009E2,1.043261160E2
7.400000000E0,2.416634632E2,1.057063685E2
7.408333333E0,2.322454679E2,1.061188028E2
7.416666667E0,2.230650770E2,1.074219177E2
7.425000000E0,2.150871874E2,1.078134399E2
7.433333333E0,2.051754332E2,1.096162386E2
7.441666667E0,1.970435636E2,1.101968998E2
7.450000000E0,1.889568669E2,1.111062585E2
7.458333333E0,1.808937876E2,1.123448672E2
7.466666667E0,1.729208517E2,1.119359089E2
7.475000000E0,1.649011358E2,1.132849268E2
7.483333333E0,1.579856519E2,1.135855482E2
7.491666667E0,1.504908364E2,1.148332351E2
7.500000000E0,1.428526359E2,1.165465035E2
7.508333333E0,1.368108757E2,1.163759607E2
7.516666667E0,1.306654442E2,1.174851404E2
7.525000000E0,1.243748099E2,1.176660863E2
7.533333333E0,1.184482000E2,1.188644745E2
7.541666667E0,1.142898419E2,1.191829130E2
7.550000000E0,1.083173884E2,1.189668493E2
7.558333333E0,1.022602420E2,1.207173135E2
7.566666667E0,9.652445018E1,1.223890638E2
7.575000000E0,9.247729227E1,1.218749833E2
7.583333333E0,8.838077902E1,1.221124476E2
7.591666667E0,8.442788642E1,1.222408516E2
7.600000000E0,8.027958250E1,1.236117982E2
7.608333333E0,7.630442034E1,1.241548317E2
7.616666667E0,7.411090310E1,1.236715368E2
7.625000000E0,7.013620994E1,1.246124078E2
7.633333333E0,6.801876409E1,1.248237701E2
7.641666667E0,6.415197451E1,1.265526753E2
7.650000000E0,6.236486366E1,1.268045562E2
7.658333333E0,5.931821432E1,1.265612200E2
7.666666667E0,5.793153291E1,1.271978101E2
7.675000000E0,5.608539876E1,1.274884814E2
7.683333333E0,5.402880974E1,1.282782315E2
7.691666667E0,5.278916674E1,1.278885351E2
7.700000000E0,5.284408695E1,1.280457223E2
7.708333333E0,5.246296780E1,1.283034013E2
7.716666667E0,5.215303096E1,1.280601620E2
7.725000000E0,5.280008639E1,1.281158076E2
7.733333333E0,5.316735902E1,1.282606078E2
7.741666667E0,5.498769262E1,1.264636507E2
7.750000000E0,5.603113329E1,1.265194825E2
7.758333333E0,5.697199558E1,1.265088526E2
7.766666667E0,5.817346267E1,1.266751664E2
7.775000000E0,6.013748296E1,1.266351428E2
7.783333333E0,6.131277590E1,1.267556599E2
7.791666667E0,6.280691547E1,1.263379294E2
7.800000000E0,6.521603270E1,1.264302871E2
7.808333333E0,6.807786370E1,1.251689469E2
7.816666667E0,7.123348917E1,1.250223393E2
7.825000000E0,7.470826936E1,1.253620481E2
7.833333333E0,7.791194058E1,1.244800877E2
7.841666667E0,8.206810452E1,1.232530310E2
7.850000000E0,8.643903571E1,1.222115478E2
7.858333333E0,9.170604729E1,1.221861805E2
7.866666667E0,9.545341878E1,1.212133205E2
7.875000000E0,1.005173807E2,1.207988937E2
7.883333333E0,1.065340998E2,1.190146679E2
7.891666667E0,1.114666631E2,1.195085504E2
7.900000000E0,1.174511999E2,1.176400409E2
7.908333333E0,1.229325852E2,1.178841876E2
7.916666667E0,1.289246908E2,1.169362387E2
7.925000000E0,1.356015083E2,1.155493251E2
7.933333333E0,1.428318972E2,1.141175774E2
7.941666667E0,1.500151933E2,1.130272536E2
7.950000000E0,1.567786422E2,1.124038746E2
7.958333333E0,1.646913070E2,1.107424422E2
7.966666667E0,1.720026951E2,1.107445777E2
7.975000000E0,1.803974145E2,1.094342933E2
7.983333333E0,1.882495066E2,1.095536620E2
7.991666667E0,1.966578608E2,1.086939799E2
8.000000000E0,2.054119761E2,1.068918726E2
8.008333333E0,2.144920320E2,1.054281996E2
8.016666667E0,2.232492660E2,1.038835885E2
8.025000000E0,2.347118483E2,9.854435044E1
8.033333333E0,2.414217481E2,1.008406258E2
8.041666667E0,2.514921378E2,9.899193810E1
8.050000000E0,2.606012150E2,9.863991722E1
8.058333333E0,2.708515292E2,9.624963009E1
8.066666667E0,2.807386473E2,9.551414954E1
8.075000000E0,2.910651386E2,9.441721594E1
8.083333333E0,3.009737666E2,9.363748472E1
8.091666667E0,3.118385348E2,9.206312122E1
8.100000000E0,3.230322671E2,9.082780098E1
8.108333333E0,3.331446849E2,9.008366136E1
8.116666667E0,3.439008151E2,8.937482545E1
8.125000000E0,3.543479562E2,8.904281197E1
8.133333333E0,3.655416731E2,8.793137985E1
8.141666667E0,3.765194460E2,8.722710944E1
8.150000000E0,3.876909476E2,8.625674297E1
8.158333333E0,3.989400136E2,8.551612669E1
8.166666667E0,4.106181700E2,8.408697078E1
8.175000000E0,4.216809226E2,8.357193781E1
8.183333333E0,4.336432974E2,8.297733348E1
8.191666667E0,4.450994626E2,8.288563045E1
8.200000000E0,4.567542076E2,8.125497770E1
8.208333333E0,4.689039258E2,8.111653865E1
8.216666667E0,4.809412519E2,8.002713165E1
8.225000000E0,4.928895385E2,7.925973874E1
8.233333333E0,5.052368887E2,7.860299967E1
8.241666667E0,5.172023060E2,7.786763842E1
8.250000000E0,5.291643956E2,7.774023940E1
8.258333333E0,5.410665661E2,7.767823078E1
8.266666667E0,5.531629253E2,7.722318333E1
8.275000000E0,5.648282846E2,7.729574268E1
8.283333333E0,5.777968243E2,7.767999874E1
8.291666667E0,5.894362125E2,7.828411645E1
8.300000000E0,6.015225161E2,7.731552924E1
8.308333333E0,6.140234068E2,7.736354485E1
8.316666667E0,6.263563332E2,7.723901716E1
8.325000000E0,6.379154304E2,7.745979694E1
8.333333333E0,6.505298733E2,7.782203895E1
8.341666667E0,6.617878014E2,7.858234849E1
8.350000000E0,6.737993418E2,7.844269996E1
8.358333333E0,6.861783468E2,7.880942559E1
8.366666667E0,6.980136638E2,7.904631950E1
8.375000000E0,7.090303551E2,7.989509639E1
8.383333333E0,7.219359637E2,7.975156654E1
8.391666667E0,7.333239109E2,8.011241776E1
8.400000000E0,7.446986381E2,8.058898217E1
8.408333333E0,7.558508317E2,8.027883305E1
8.416666667E0,7.671229158E2,8.025526027E1
8.425000000E0,7.786197434E2,8.044486273E1
8.433333333E0,7.899023414E2,8.191959169E1
8.441666667E0,8.005383483E2,8.210921778E1
8.450000000E0,8.119488188E2,8.233207444E1
8.458333333E0,8.225914973E2,8.245771250E1
8.466666667E0,8.335244187E2,8.317868217E1
8.475000000E0,8.442315190E2,8.359941607E1
8.483333333E0,8.542539672E2,8.439201076E1
8.491666667E0,8.644996454E2,8.496840921E1
8.500000000E0,8.746273471E2,8.540205877E1
8.508333333E0,8.843494339E2,8.586714279E1
8.516666667E0,8.941328838E2,8.617684560E1
8.525000000E0,9.039620704E2,8.687634818E1
8.533333333E0,9.133519983E2,8.715005152E1
8.541666667E0,9.220992360E2,8.805616010E1
8.550000000E0,9.319157055E2,9.007274781E1
8.558333333E0,9.403061714E2,9.046592074E1
8.566666667E0,9.488081545E2,9.090204880E1
8.575000000E0,9.567549292E2,9.275106218E1
8.583333333E0,9.650963040E2,9.302848989E1
8.591666667E0,9.726770008E2,9.401676776E1
8.600000000E0,9.801499097E2,9.402269388E1
8.608333333E0,9.876278832E2,9.493739832E1
8.616666667E0,9.946083803E2,9.583639527E1
8.625000000E0,1.000965247E3,9.587671496E1
8.633333333E0,1.007902974E3,9.674522460E1
8.641666667E0,1.013888546E3,9.764365640E1
8.650000000E0,1.019940804E3,9.700457634E1
8.658333333E0,1.025784300E3,9.832312601E1
8.666666667E0,1.031591554E3,9.947473247E1
8.675000000E0,1.036691837E3,9.993847734E1
8.683333333E0,1.041633447E3,9.986884083E1
8.691666667E0,1.045869912E3,1.006046046E2
8.700000000E0,1.050052726E3,1.007514343E2
8.708333333E0,1.053802303E3,1.014681544E2
8.716666667E0,1.057505806E3,1.017184754E2
8.725000000E0,1.061405027E3,1.024380832E2
8.733333333E0,1.063520657E3,1.029071288E2
8.741666667E0,1.066308215E3,1.029983234E2
8.750000000E0,1.068542502E3,1.032167005E2
8.758333333E0,1.070512610E3,1.035098687E2
8.766666667E0,1.072086578E3,1.035636256E2
8.775000000E0,1.073658475E3,1.037463889E2
8.783333333E0,1.075232025E3,1.050865646E2
8.791666667E0,1.075552091E3,1.049875771E2
8.800000000E0,1.075679164E3,1.049151173E2
8.808333333E0,1.075580710E3,1.046975392E2
8.816666667E0,1.075521142E3,1.045542305E2
8.825000000E0,1.075350174E3,1.045522971E2
8.833333333E0,1.074233796E3,1.043990575E2
8.841666667E0,1.073320855E3,1.044705383E2
8.850000000E0,1.071753150E3,1.041246452E2
8.858333333E0,1.069406186E3,1.044349153E2
8.866666667E0,1.067530470E3,1.035516750E2
8.875000000E0,1.064745362E3,1.032875739E2
8.883333333E0,1.061808983E3,1.024048096E2
8.891666667E0,1.058806469E3,1.025797879E2
8.900000000E0,1.055488831E3,1.025754679E2
8.908333333E0,1.051543247E3,1.021729377E2
8.916666667E0,1.047432065E3,1.021582353E2
8.925000000E0,1.043257082E3,1.020951386E2
8.933333333E0,1.038380313E3,1.017498333E2
8.941666667E0,1.033492968E3,1.016698319E2
8.950000000E0,1.028052374E3,9.976766505E1
8.958333333E0,1.022615871E3,1.004785485E2
8.966666667E0,1.016654057E3,1.004515556E2
8.975000000E0,1.010369321E3,1.006347477E2
8.983333333E0,1.004222376E3,1.000716436E2
8.991666667E0,9.975560546E2,9.924909176E1
9.000000000E0,9.903712459E2,9.948819040E1
9.008333333E0,9.830199584E2,9.901161948E1
9.016666667E0,9.757464802E2,9.849655425E1
9.025000000E0,9.676200551E2,9.756824875E1
9.033333333E0,9.595517228E2,9.733934571E1
9.041666667E0,9.515824422E2,9.693245633E1
9.050000000E0,9.430891912E2,9.573774216E1
9.058333333E0,9.350016563E2,9.623618042E1
9.066666667E0,9.261838365E2,9.552003529E1
9.075000000E0,9.159514205E2,9.334819162E1
9.083333333E0,9.069435347E2,9.339274951E1
9.091666667E0,8.979341639E2,9.243170465E1
9.100000000E0,8.881973781E2,9.220749810E1
9.108333333E0,8.781354309E2,9.119258633E1
9.116666667E0,8.677148209E2,9.071623184E1
9.125000000E0,8.580562432E2,9.036128360E1
9.133333333E0,8.477669708E2,9.066321546E1
9.141666667E0,8.375288786E2,8.935891579E1
9.150000000E0,8.262480346E2,8.801442625E1
9.158333333E0,8.158824535E2,8.759205028E1
9.166666667E0,8.051758646E2,8.618210074E1
9.175000000E0,7.938001685E2,8.696334587E1
9.183333333E0,7.822600521E2,8.617767564E1
9.191666667E0,7.701830184E2,8.619551745E1
9.200000000E0,7.592441825E2,8.626339673E1
9.208333333E0,7.473343837E2,8.614849426E1
9.216666667E0,7.356171065E2,8.672976954E1
9.225000000E0,7.234755149E2,8.572141461E1
9.233333333E0,7.117179134E2,8.543659557E1
9.241666667E0,6.999266393E2,8.508263453E1
9.250000000E0,6.878454621E2,8.584516412E1
9.258333333E0,6.755184490E2,8.553211381E1
9.266666667E0,6.636169340E2,8.586142753E1
9.275000000E0,6.515753832E2,8.604247277E1
9.283333333E0,6.398501827E2,8.550959234E1
9.291666667E0,6.272989828E2,8.591509384E1
9.300000000E0,6.155098130E2,8.579025087E1
9.308333333E0,6.018984822E2,8.475676426E1
9.316666667E0,5.897374798E2,8.463911901E1
9.325000000E0,5.776797140E2,8.479505209E1
9.333333333E0,5.652853399E2,8.432190957E1
9.341666667E0,5.516914559E2,8.340439181E1
9.350000000E0,5.393986285E2,8.393110704E1
9.358333333E0,5.274913489E2,8.416164063E1
9.366666667E0,5.155336198E2,8.402182353E1
9.375000000E0,5.034957554E2,8.457741465E1
9.383333333E0,4.914881843E2,8.583666717E1
9.391666667E0,4.795353526E2,8.629130730E1
9.400000000E0,4.675928101E2,8.684898061E1
9.408333333E0,4.554190918E2,8.833076668E1
9.416666667E0,4.438855993E2,8.906326757E1
9.425000000E0,4.317495476E2,8.960423984E1
9.433333333E0,4.197630143E2,8.966047979E1
9.441666667E0,4.087560679E2,9.009915481E1
9.450000000E0,3.973630685E2,9.090211006E1
9.458333333E0,3.860366737E2,9.104727466E1
9.466666667E0,3.750659126E2,9.152928919E1
9.475000000E0,3.640248591E2,9.245371643E1
9.483333333E0,3.528894538E2,9.301609298E1
9.491666667E0,3.417264987E2,9.385960806E1
9.500000000E0,3.304456256E2,9.539887204E1
9.508333333E0,3.199304138E2,9.646141360E1
9.516666667E0,3.093674749E2,9.766164176E1
9.525000000E0,2.986066287E2,9.882114711E1
9.533333333E0,2.884712557E2,9.960858864E1
9.541666667E0,2.782167056E2,1.011151066E2
9.550000000E0,2.684681481E2,1.019293747E2
9.558333333E0,2.586641504E2,1.027280865E2
9.566666667E0,2.489820372E2,1.038409013E2
9.575000000E0,2.396911586E2,1.046924510E2
9.583333333E0,2.303732979E2,1.053807886E2
9.591666667E0,2.218153110E2,1.063072204E2
9.600000000E0,2.129204708E2,1.077395648E2
9.608333333E0,2.044796200E2,1.084750555E2
9.616666667E0,1.963420414E2,1.095521516E2
9.625000000E0,1.879545599E2,1.100695418E2
9.633333333E0,1.798707768E2,1.122982932E2
9.641666667E0,1.715391500E2,1.139120694E2
9.650000000E0,1.636727709E2,1.142934490E2
9.658333333E0,1.559470739E2,1.152932662E2
9.666666667E0,1.487831941E2,1.171303085E2
9.675000000E0,1.416824718E2,1.180652259E2
9.683333333E0,1.354907414E2,1.187413942E2
9.691666667E0,1.293798471E2,1.187108774E2
9.700000000E0,1.234497272E2,1.197141306E2
9.708333333E0,1.174990831E2,1.197121253E2
9.716666667E0,1.117467203E2,1.203592000E2
9.725000000E0,1.070661822E2,1.218276233E2
9.733333333E0,1.017641235E2,1.225911231E2
9.741666667E0,9.710547931E1,1.234017535E2
9.750000000E0,9.150907050E1,1.241990048E2
9.758333333E0,8.726636256E1,1.252985768E2
9.766666667E0,8.306168639E1,1.260037488E2
9.775000000E0,7.907967106E1,1.263854492E2
9.783333333E0,7.521085641E1,1.273706889E2
9.791666667E0,7.137814043E1,1.275819945E2
9.800000000E0,6.866213722E1,1.283135436E2
9.808333333E0,6.569055666E1,1.278872161E2
9.816666667E0,6.333437696E1,1.279326678E2
9.825000000E0,6.098002757E1,1.284780587E2
9.833333333E0,5.955100273E1,1.284914490E2
9.841666667E0,5.780341988E1,1.277733360E2
